"Id","Label","clade","size"
"SP_CNT131.cluster023","SPCNT131_cluster023","clade8","1"
"SP_CNT131.cluster025","SPCNT131_cluster025","clade8","1"
"SP_CNT131.cluster026","SPCNT131_cluster026","clade8","1"
"SP_CNT131.cluster027","SPCNT131_cluster027","clade8","1"
"SP_CNT131.cluster028","SPCNT131_cluster028","clade8","1"
"SP_CNT131.cluster029","SPCNT131_cluster029","clade8","1"
"SP_CNT131.cluster030","SPCNT131_cluster030","clade8","1"
"SP_CNT131.cluster031","SPCNT131_cluster031","clade8","1"
"SP_CNT131.cluster032","SPCNT131_cluster032","clade8","1"
"SP_CNT131.cluster033","SPCNT131_cluster033","clade8","1"
"SP_CNT133.cluster001","SPCNT133_cluster001","clade8","1"
"SP_CNT133.cluster002","SPCNT133_cluster002","clade8","1"
"SP_CNT133.cluster003","SPCNT133_cluster003","clade8","1"
"SP_CNT133.cluster004","SPCNT133_cluster004","clade8","1"
"SP_CNT133.cluster005","SPCNT133_cluster005","clade8","1"
"SP_CNT133.cluster006","SPCNT133_cluster006","clade8","1"
"SP_CNT133.cluster007","SPCNT133_cluster007","clade8","1"
"SP_CNT133.cluster008","SPCNT133_cluster008","clade8","1"
"SP_CNT133.cluster009","SPCNT133_cluster009","clade8","1"
"SP_CNT133.cluster010","SPCNT133_cluster010","clade8","1"
"SP_CNT133.cluster011","SPCNT133_cluster011","clade8","1"
"SP_CNT133.cluster012","SPCNT133_cluster012","clade8","1"
"SP_CNT133.cluster013","SPCNT133_cluster013","clade8","1"
"SP_CNT133.cluster014","SPCNT133_cluster014","clade8","1"
"SP_CNT133.cluster015","SPCNT133_cluster015","clade8","1"
"SP_CNT133.cluster016","SPCNT133_cluster016","clade8","1"
"SP_CNT133.cluster018","SPCNT133_cluster018","clade8","1"
"SP_CNT133.cluster019","SPCNT133_cluster019","clade8","1"
"SP_CNT133.cluster020","SPCNT133_cluster020","clade8","1"
"SP_CNT133.cluster021","SPCNT133_cluster021","clade8","1"
"SP_CNT133.cluster022","SPCNT133_cluster022","clade8","1"
"SP_CNT133.cluster023","SPCNT133_cluster023","clade8","1"
"SP_CNT133.cluster024","SPCNT133_cluster024","clade8","1"
"SP_CNT133.cluster025","SPCNT133_cluster025","clade8","1"
"SP_CNT133.cluster026","SPCNT133_cluster026","clade8","1"
"SP_CNT133.cluster027","SPCNT133_cluster027","clade8","1"
"SP_CNT138.cluster002","SPCNT138_cluster002","clade5","1"
"SP_CNT138.cluster004","SPCNT138_cluster004","clade5","1"
"SP_CNT138.cluster006","SPCNT138_cluster006","clade5","1"
"SP_CNT138.cluster007","SPCNT138_cluster007","clade5","1"
"SP_CNT138.cluster008","SPCNT138_cluster008","clade5","1"
"SP_CNT138.cluster009","SPCNT138_cluster009","clade5","1"
"SP_CNT138.cluster010","SPCNT138_cluster010","clade5","1"
"SP_CNT138.cluster011","SPCNT138_cluster011","clade5","1"
"SP_CNT138.cluster012","SPCNT138_cluster012","clade5","1"
"SP_CNT138.cluster013","SPCNT138_cluster013","clade5","1"
"SP_CNT138.cluster014","SPCNT138_cluster014","clade5","1"
"SP_CNT138.cluster015","SPCNT138_cluster015","clade5","1"
"SP_CNT138.cluster016","SPCNT138_cluster016","clade5","1"
"SP_CNT138.cluster017","SPCNT138_cluster017","clade5","1"
"SP_CNT138.cluster018","SPCNT138_cluster018","clade5","1"
"SP_CNT138.cluster019","SPCNT138_cluster019","clade5","1"
"SP_CNT138.cluster020","SPCNT138_cluster020","clade5","1"
"SP_CNT148.cluster001","SPCNT148_cluster001","clade7","1"
"SP_CNT148.cluster002","SPCNT148_cluster002","clade7","1"
"SP_CNT148.cluster003","SPCNT148_cluster003","clade7","1"
"SP_CNT148.cluster004","SPCNT148_cluster004","clade7","1"
"SP_CNT148.cluster005","SPCNT148_cluster005","clade7","1"
"SP_CNT148.cluster006","SPCNT148_cluster006","clade7","1"
"SP_CNT148.cluster007","SPCNT148_cluster007","clade7","1"
"SP_CNT148.cluster008","SPCNT148_cluster008","clade7","1"
"SP_CNT148.cluster009","SPCNT148_cluster009","clade7","1"
"SP_CNT148.cluster010","SPCNT148_cluster010","clade7","1"
"SP_CNT148.cluster011","SPCNT148_cluster011","clade7","1"
"SP_CNT150.cluster001","SPCNT150_cluster001","clade4","1"
"SP_CNT150.cluster002","SPCNT150_cluster002","clade4","1"
"SP_CNT150.cluster003","SPCNT150_cluster003","clade4","1"
"SP_CNT150.cluster004","SPCNT150_cluster004","clade4","1"
"SP_CNT150.cluster005","SPCNT150_cluster005","clade4","1"
"SP_CNT150.cluster006","SPCNT150_cluster006","clade4","1"
"SP_CNT150.cluster007","SPCNT150_cluster007","clade4","1"
"SP_CNT150.cluster008","SPCNT150_cluster008","clade4","1"
"SP_CNT150.cluster009","SPCNT150_cluster009","clade4","1"
"SP_CNT150.cluster010","SPCNT150_cluster010","clade4","1"
"SP_CNT150.cluster011","SPCNT150_cluster011","clade4","1"
"SP_CNT150.cluster012","SPCNT150_cluster012","clade4","1"
"SP_CNT150.cluster013","SPCNT150_cluster013","clade4","1"
"SP_CNT150.cluster014","SPCNT150_cluster014","clade4","1"
"SP_CNT403.cluster001","SPCNT403_cluster001","clade5","1"
"SP_CNT403.cluster002","SPCNT403_cluster002","clade5","1"
"SP_CNT403.cluster003","SPCNT403_cluster003","clade5","1"
"SP_CNT403.cluster004","SPCNT403_cluster004","clade5","1"
"SP_CNT403.cluster005","SPCNT403_cluster005","clade5","1"
"SP_CNT403.cluster006","SPCNT403_cluster006","clade5","1"
"SP_CNT403.cluster007","SPCNT403_cluster007","clade5","1"
"SP_CNT403.cluster009","SPCNT403_cluster009","clade5","1"
"SP_CNT403.cluster010","SPCNT403_cluster010","clade5","1"
"SP_CNT403.cluster011","SPCNT403_cluster011","clade5","1"
"SP_CNT403.cluster012","SPCNT403_cluster012","clade5","1"
"SP_CNT403.cluster013","SPCNT403_cluster013","clade5","1"
"SP_CNT403.cluster014","SPCNT403_cluster014","clade5","1"
"SP_CNT403.cluster015","SPCNT403_cluster015","clade5","1"
"SP_CNT403.cluster016","SPCNT403_cluster016","clade5","1"
"SP_CNT403.cluster017","SPCNT403_cluster017","clade5","1"
"SP_CNT403.cluster018","SPCNT403_cluster018","clade5","1"
"SP_CNT403.cluster019","SPCNT403_cluster019","clade5","1"
"SP_CNT403.cluster020","SPCNT403_cluster020","clade5","1"
"SP_CNT403.cluster021","SPCNT403_cluster021","clade5","1"
"SP_CNT403.cluster022","SPCNT403_cluster022","clade5","1"
"SP_CNT569.cluster001","SPCNT569_cluster001","clade2","1"
"SP_CNT569.cluster002","SPCNT569_cluster002","clade2","1"
"SP_CNT569.cluster003","SPCNT569_cluster003","clade2","1"
"SP_CNT569.cluster004","SPCNT569_cluster004","clade2","1"
"SP_CNT569.cluster005","SPCNT569_cluster005","clade2","1"
"SP_CNT569.cluster006","SPCNT569_cluster006","clade2","1"
"SP_CNT569.cluster007","SPCNT569_cluster007","clade2","1"
"SP_CNT569.cluster008","SPCNT569_cluster008","clade2","1"
"SP_CNT569.cluster009","SPCNT569_cluster009","clade2","1"
"SP_CNT569.cluster010","SPCNT569_cluster010","clade2","1"
"SP_CNT569.cluster011","SPCNT569_cluster011","clade2","1"
"SP_CNT569.cluster012","SPCNT569_cluster012","clade2","1"
"SP_CNT569.cluster013","SPCNT569_cluster013","clade2","1"
"SP_CNT569.cluster014","SPCNT569_cluster014","clade2","1"
"SP_CNT569.cluster015","SPCNT569_cluster015","clade2","1"
"SP_CNT569.cluster016","SPCNT569_cluster016","clade2","1"
"SP_CNT569.cluster017","SPCNT569_cluster017","clade2","1"
"SP_CNT569.cluster018","SPCNT569_cluster018","clade2","1"
"SP_CNT569.cluster019","SPCNT569_cluster019","clade2","1"
"SP_CNT569.cluster020","SPCNT569_cluster020","clade2","1"
"SP_CNT584.cluster001","SPCNT584_cluster001","clade5","1"
"SP_CNT584.cluster002","SPCNT584_cluster002","clade5","1"
"SP_CNT584.cluster003","SPCNT584_cluster003","clade5","1"
"SP_CNT584.cluster004","SPCNT584_cluster004","clade5","1"
"SP_CNT584.cluster005","SPCNT584_cluster005","clade5","1"
"SP_CNT584.cluster006","SPCNT584_cluster006","clade5","1"
"SP_CNT584.cluster007","SPCNT584_cluster007","clade5","1"
"SP_CNT584.cluster008","SPCNT584_cluster008","clade5","1"
"SP_CNT584.cluster009","SPCNT584_cluster009","clade5","1"
"SP_CNT584.cluster010","SPCNT584_cluster010","clade5","1"
"SP_CNT584.cluster011","SPCNT584_cluster011","clade5","1"
"SP_CNT584.cluster012","SPCNT584_cluster012","clade5","1"
"SP_CNT584.cluster013","SPCNT584_cluster013","clade5","1"
"SP_CNT584.cluster014","SPCNT584_cluster014","clade5","1"
"SP_CNT584.cluster015","SPCNT584_cluster015","clade5","1"
"SP_CNT584.cluster016","SPCNT584_cluster016","clade5","1"
"SP_CNT584.cluster017","SPCNT584_cluster017","clade5","1"
"SP_CNT584.cluster018","SPCNT584_cluster018","clade5","1"
"SP_CNT584.cluster019","SPCNT584_cluster019","clade5","1"
"SP_CNT584.cluster020","SPCNT584_cluster020","clade5","1"
"SP_CNT584.cluster021","SPCNT584_cluster021","clade5","1"
"SP_CNT584.cluster022","SPCNT584_cluster022","clade5","1"
"SP_CNT603.cluster001","SPCNT603_cluster001","clade8","1"
"SP_CNT603.cluster002","SPCNT603_cluster002","clade8","1"
"SP_CNT603.cluster003","SPCNT603_cluster003","clade8","1"
"SP_CNT603.cluster004","SPCNT603_cluster004","clade8","1"
"SP_CNT603.cluster005","SPCNT603_cluster005","clade8","1"
"SP_CNT603.cluster006","SPCNT603_cluster006","clade8","1"
"SP_CNT603.cluster007","SPCNT603_cluster007","clade8","1"
"SP_CNT603.cluster008","SPCNT603_cluster008","clade8","1"
"SP_CNT603.cluster009","SPCNT603_cluster009","clade8","1"
"SP_CNT603.cluster010","SPCNT603_cluster010","clade8","1"
"SP_CNT603.cluster011","SPCNT603_cluster011","clade8","1"
"SP_CNT603.cluster012","SPCNT603_cluster012","clade8","1"
"SP_CNT603.cluster013","SPCNT603_cluster013","clade8","1"
"SP_CNT603.cluster014","SPCNT603_cluster014","clade8","1"
"SP_CNT603.cluster015","SPCNT603_cluster015","clade8","1"
"SP_CNT603.cluster016","SPCNT603_cluster016","clade8","1"
"SP_CNT603.cluster017","SPCNT603_cluster017","clade8","1"
"SP_CNT603.cluster018","SPCNT603_cluster018","clade8","1"
"SP_CNT603.cluster019","SPCNT603_cluster019","clade8","1"
"SP_CNT603.cluster020","SPCNT603_cluster020","clade8","1"
"SP_CNT603.cluster021","SPCNT603_cluster021","clade8","1"
"SP_CNT603.cluster022","SPCNT603_cluster022","clade8","1"
"SP_CNT603.cluster023","SPCNT603_cluster023","clade8","1"
"SP_CNT603.cluster024","SPCNT603_cluster024","clade8","1"
"SP_CNT609.cluster001","SPCNT609_cluster001","clade8","1"
"SP_CNT609.cluster002","SPCNT609_cluster002","clade8","1"
"SP_CNT609.cluster003","SPCNT609_cluster003","clade8","1"
"SP_CNT609.cluster004","SPCNT609_cluster004","clade8","1"
"SP_CNT609.cluster005","SPCNT609_cluster005","clade8","1"
"SP_CNT609.cluster006","SPCNT609_cluster006","clade8","1"
"SP_CNT609.cluster007","SPCNT609_cluster007","clade8","1"
"SP_CNT609.cluster008","SPCNT609_cluster008","clade8","1"
"SP_CNT609.cluster009","SPCNT609_cluster009","clade8","1"
"SP_CNT609.cluster010","SPCNT609_cluster010","clade8","1"
"SP_CNT609.cluster011","SPCNT609_cluster011","clade8","1"
"SP_CNT609.cluster012","SPCNT609_cluster012","clade8","1"
"SP_CNT609.cluster013","SPCNT609_cluster013","clade8","1"
"SP_CNT609.cluster014","SPCNT609_cluster014","clade8","1"
"SP_CNT609.cluster015","SPCNT609_cluster015","clade8","1"
"SP_CNT609.cluster016","SPCNT609_cluster016","clade8","1"
"SP_CNT609.cluster018","SPCNT609_cluster018","clade8","1"
"SP_CNT609.cluster019","SPCNT609_cluster019","clade8","1"
"SP_CNT609.cluster020","SPCNT609_cluster020","clade8","1"
"SP_CNT609.cluster021","SPCNT609_cluster021","clade8","1"
"SP_CNT609.cluster022","SPCNT609_cluster022","clade8","1"
"SP_CNT609.cluster023","SPCNT609_cluster023","clade8","1"
"SP_CNT609.cluster024","SPCNT609_cluster024","clade8","1"
"SP_CNT609.cluster025","SPCNT609_cluster025","clade8","1"
"SP_CNT609.cluster026","SPCNT609_cluster026","clade8","1"
"SP_CNT796.cluster001","SPCNT796_cluster001","clade8","1"
"SP_CNT796.cluster002","SPCNT796_cluster002","clade8","1"
"SP_CNT796.cluster003","SPCNT796_cluster003","clade8","1"
"SP_CNT796.cluster004","SPCNT796_cluster004","clade8","1"
"SP_CNT796.cluster005","SPCNT796_cluster005","clade8","1"
"SP_CNT796.cluster006","SPCNT796_cluster006","clade8","1"
"SP_CNT796.cluster007","SPCNT796_cluster007","clade8","1"
"SP_CNT796.cluster008","SPCNT796_cluster008","clade8","1"
"SP_CNT796.cluster009","SPCNT796_cluster009","clade8","1"
"SP_CNT796.cluster010","SPCNT796_cluster010","clade8","1"
"SP_CNT796.cluster011","SPCNT796_cluster011","clade8","1"
"SP_CNT796.cluster012","SPCNT796_cluster012","clade8","1"
"SP_CNT796.cluster013","SPCNT796_cluster013","clade8","1"
"SP_CNT796.cluster014","SPCNT796_cluster014","clade8","1"
"SP_CNT796.cluster015","SPCNT796_cluster015","clade8","1"
"SP_CNT796.cluster016","SPCNT796_cluster016","clade8","1"
"SP_CNT796.cluster017","SPCNT796_cluster017","clade8","1"
"SP_CNT796.cluster018","SPCNT796_cluster018","clade8","1"
"SP_CNT796.cluster019","SPCNT796_cluster019","clade8","1"
"SP_CNT796.cluster020","SPCNT796_cluster020","clade8","1"
"SP_CNT796.cluster021","SPCNT796_cluster021","clade8","1"
"SP_CNT796.cluster022","SPCNT796_cluster022","clade8","1"
"SP_CNT851.cluster001","SPCNT851_cluster001","clade8","1"
"SP_CNT851.cluster002","SPCNT851_cluster002","clade8","1"
"SP_CNT851.cluster003","SPCNT851_cluster003","clade8","1"
"SP_CNT851.cluster004","SPCNT851_cluster004","clade8","1"
"SP_CNT851.cluster005","SPCNT851_cluster005","clade8","1"
"SP_CNT851.cluster006","SPCNT851_cluster006","clade8","1"
"SP_CNT851.cluster007","SPCNT851_cluster007","clade8","1"
"SP_CNT851.cluster008","SPCNT851_cluster008","clade8","1"
"SP_CNT851.cluster009","SPCNT851_cluster009","clade8","1"
"SP_CNT851.cluster010","SPCNT851_cluster010","clade8","1"
"SP_CNT851.cluster011","SPCNT851_cluster011","clade8","1"
"SP_CNT851.cluster012","SPCNT851_cluster012","clade8","1"
"SP_CNT851.cluster013","SPCNT851_cluster013","clade8","1"
"SP_CNT851.cluster014","SPCNT851_cluster014","clade8","1"
"SP_CNT851.cluster015","SPCNT851_cluster015","clade8","1"
"SP_CNT851.cluster016","SPCNT851_cluster016","clade8","1"
"SP_CNT851.cluster017","SPCNT851_cluster017","clade8","1"
"SP_CNT851.cluster018","SPCNT851_cluster018","clade8","1"
"SP_CNT851.cluster019","SPCNT851_cluster019","clade8","1"
"SP_CNT851.cluster020","SPCNT851_cluster020","clade8","1"
"SP_CNT851.cluster021","SPCNT851_cluster021","clade8","1"
"SP_CNT851.cluster023","SPCNT851_cluster023","clade8","1"
"SP_CNT851.cluster024","SPCNT851_cluster024","clade8","1"
"SP_CNT854.cluster001","SPCNT854_cluster001","clade5","1"
"SP_CNT854.cluster002","SPCNT854_cluster002","clade5","1"
"SP_CNT854.cluster003","SPCNT854_cluster003","clade5","1"
"SP_CNT854.cluster004","SPCNT854_cluster004","clade5","1"
"SP_CNT854.cluster005","SPCNT854_cluster005","clade5","1"
"SP_CNT854.cluster006","SPCNT854_cluster006","clade5","1"
"SP_CNT854.cluster007","SPCNT854_cluster007","clade5","1"
"SP_CNT854.cluster008","SPCNT854_cluster008","clade5","1"
"SP_CNT854.cluster009","SPCNT854_cluster009","clade5","1"
"SP_CNT854.cluster010","SPCNT854_cluster010","clade5","1"
"SP_CNT854.cluster011","SPCNT854_cluster011","clade5","1"
"SP_CNT854.cluster012","SPCNT854_cluster012","clade5","1"
"SP_CNT854.cluster013","SPCNT854_cluster013","clade5","1"
"SP_CNT854.cluster015","SPCNT854_cluster015","clade5","1"
"SP_CNT854.cluster016","SPCNT854_cluster016","clade5","1"
"SP_CNT854.cluster017","SPCNT854_cluster017","clade5","1"
"SP_CNT854.cluster019","SPCNT854_cluster019","clade5","1"
"SP_CNT855.cluster001","SPCNT855_cluster001","clade8","1"
"SP_CNT855.cluster002","SPCNT855_cluster002","clade8","1"
"SP_CNT855.cluster003","SPCNT855_cluster003","clade8","1"
"SP_CNT855.cluster004","SPCNT855_cluster004","clade8","1"
"SP_CNT855.cluster005","SPCNT855_cluster005","clade8","1"
"SP_CNT855.cluster006","SPCNT855_cluster006","clade8","1"
"SP_CNT855.cluster007","SPCNT855_cluster007","clade8","1"
"SP_CNT855.cluster008","SPCNT855_cluster008","clade8","1"
"SP_CNT855.cluster009","SPCNT855_cluster009","clade8","1"
"SP_CNT855.cluster010","SPCNT855_cluster010","clade8","1"
"SP_CNT855.cluster011","SPCNT855_cluster011","clade8","1"
"SP_CNT855.cluster012","SPCNT855_cluster012","clade8","1"
"SP_CNT855.cluster013","SPCNT855_cluster013","clade8","1"
"SP_CNT855.cluster014","SPCNT855_cluster014","clade8","1"
"SP_CNT855.cluster015","SPCNT855_cluster015","clade8","1"
"SP_CNT855.cluster016","SPCNT855_cluster016","clade8","1"
"SP_CNT855.cluster017","SPCNT855_cluster017","clade8","1"
"SP_CNT855.cluster018","SPCNT855_cluster018","clade8","1"
"SP_CNT855.cluster019","SPCNT855_cluster019","clade8","1"
"SP_CNT855.cluster020","SPCNT855_cluster020","clade8","1"
"SP_CNT855.cluster021","SPCNT855_cluster021","clade8","1"
"SP_CNT855.cluster022","SPCNT855_cluster022","clade8","1"
"SP_CNY202.cluster002","SPCNY202_cluster002","clade3","1"
"SP_CNY202.cluster003","SPCNY202_cluster003","clade3","1"
"SP_CNY202.cluster004","SPCNY202_cluster004","clade3","1"
"SP_CNY202.cluster005","SPCNY202_cluster005","clade3","1"
"SP_CNY202.cluster006","SPCNY202_cluster006","clade3","1"
"SP_CNY202.cluster007","SPCNY202_cluster007","clade3","1"
"SP_CNY202.cluster008","SPCNY202_cluster008","clade3","1"
"SP_CNY202.cluster009","SPCNY202_cluster009","clade3","1"
"SP_CNY202.cluster010","SPCNY202_cluster010","clade3","1"
"SP_CNY202.cluster011","SPCNY202_cluster011","clade3","1"
"SP_CNY202.cluster012","SPCNY202_cluster012","clade3","1"
"SP_CNY202.cluster013","SPCNY202_cluster013","clade3","1"
"SP_CNY202.cluster014","SPCNY202_cluster014","clade3","1"
"SP_CNY202.cluster015","SPCNY202_cluster015","clade3","1"
"SP_CNY202.cluster016","SPCNY202_cluster016","clade3","1"
"SP_CNY202.cluster017","SPCNY202_cluster017","clade3","1"
"SP_CNY202.cluster019","SPCNY202_cluster019","clade3","1"
"SP_CNY202.cluster020","SPCNY202_cluster020","clade3","1"
"SP_CNY202.cluster021","SPCNY202_cluster021","clade3","1"
"SP_CNY202.cluster022","SPCNY202_cluster022","clade3","1"
"SP_CNY202.cluster023","SPCNY202_cluster023","clade3","1"
"SP_CNY237.cluster001","SPCNY237_cluster001","clade10","1"
"SP_CNY237.cluster002","SPCNY237_cluster002","clade10","1"
"SP_CNY237.cluster003","SPCNY237_cluster003","clade10","1"
"SP_CNY237.cluster004","SPCNY237_cluster004","clade10","1"
"SP_CNY237.cluster005","SPCNY237_cluster005","clade10","1"
"SP_CNY237.cluster006","SPCNY237_cluster006","clade10","1"
"SP_CNY237.cluster007","SPCNY237_cluster007","clade10","1"
"SP_CNY237.cluster008","SPCNY237_cluster008","clade10","1"
"SP_CNY237.cluster009","SPCNY237_cluster009","clade10","1"
"SP_CNY237.cluster010","SPCNY237_cluster010","clade10","1"
"SP_CNY237.cluster011","SPCNY237_cluster011","clade10","1"
"SP_CNY237.cluster012","SPCNY237_cluster012","clade10","1"
"SP_CNY237.cluster013","SPCNY237_cluster013","clade10","1"
"SP_CNY237.cluster014","SPCNY237_cluster014","clade10","1"
"SP_CNY237.cluster015","SPCNY237_cluster015","clade10","1"
"SP_CNY237.cluster016","SPCNY237_cluster016","clade10","1"
"SP_CNY237.cluster017","SPCNY237_cluster017","clade10","1"
"SP_CNY237.cluster018","SPCNY237_cluster018","clade10","1"
"SP_CNY237.cluster019","SPCNY237_cluster019","clade10","1"
"SP_CNY237.cluster020","SPCNY237_cluster020","clade10","1"
"SP_CNY237.cluster021","SPCNY237_cluster021","clade10","1"
"SP_CNY237.cluster022","SPCNY237_cluster022","clade10","1"
"SP_CNY237.cluster023","SPCNY237_cluster023","clade10","1"
"SP_CNY237.cluster024","SPCNY237_cluster024","clade10","1"
"SP_CNY237.cluster025","SPCNY237_cluster025","clade10","1"
"SP_CNY237.cluster026","SPCNY237_cluster026","clade10","1"
"SP_CNY237.cluster027","SPCNY237_cluster027","clade10","1"
"SP_CNY237.cluster028","SPCNY237_cluster028","clade10","1"
"SP_CNY237.cluster029","SPCNY237_cluster029","clade10","1"
"SP_CNY239.cluster001","SPCNY239_cluster001","clade8","1"
"SP_CNY239.cluster002","SPCNY239_cluster002","clade8","1"
"SP_CNY239.cluster003","SPCNY239_cluster003","clade8","1"
"SP_CNY239.cluster004","SPCNY239_cluster004","clade8","1"
"SP_CNY239.cluster005","SPCNY239_cluster005","clade8","1"
"SP_CNY239.cluster006","SPCNY239_cluster006","clade8","1"
"SP_CNY239.cluster007","SPCNY239_cluster007","clade8","1"
"SP_CNY239.cluster008","SPCNY239_cluster008","clade8","1"
"SP_CNY239.cluster009","SPCNY239_cluster009","clade8","1"
"SP_CNY239.cluster010","SPCNY239_cluster010","clade8","1"
"SP_CNY239.cluster011","SPCNY239_cluster011","clade8","1"
"SP_CNY239.cluster012","SPCNY239_cluster012","clade8","1"
"SP_CNY239.cluster013","SPCNY239_cluster013","clade8","1"
"SP_CNY239.cluster014","SPCNY239_cluster014","clade8","1"
"SP_CNY239.cluster015","SPCNY239_cluster015","clade8","1"
"SP_CNY239.cluster016","SPCNY239_cluster016","clade8","1"
"SP_CNY239.cluster017","SPCNY239_cluster017","clade8","1"
"SP_CNY239.cluster018","SPCNY239_cluster018","clade8","1"
"SP_CNY239.cluster019","SPCNY239_cluster019","clade8","1"
"SP_CNY239.cluster020","SPCNY239_cluster020","clade8","1"
"SP_CNY239.cluster021","SPCNY239_cluster021","clade8","1"
"SP_CNY239.cluster022","SPCNY239_cluster022","clade8","1"
"SP_CNY239.cluster023","SPCNY239_cluster023","clade8","1"
"SP_CNY239.cluster024","SPCNY239_cluster024","clade8","1"
"SP_CNY239.cluster025","SPCNY239_cluster025","clade8","1"
"SP_CNY330.cluster001","SPCNY330_cluster001","clade8","1"
"SP_CNY330.cluster002","SPCNY330_cluster002","clade8","1"
"SP_CNY330.cluster003","SPCNY330_cluster003","clade8","1"
"SP_CNY330.cluster004","SPCNY330_cluster004","clade8","1"
"SP_CNY330.cluster005","SPCNY330_cluster005","clade8","1"
"SP_CNY330.cluster006","SPCNY330_cluster006","clade8","1"
"SP_CNY330.cluster007","SPCNY330_cluster007","clade8","1"
"SP_CNY330.cluster008","SPCNY330_cluster008","clade8","1"
"SP_CNY330.cluster009","SPCNY330_cluster009","clade8","1"
"SP_CNY330.cluster010","SPCNY330_cluster010","clade8","1"
"SP_CNY330.cluster011","SPCNY330_cluster011","clade8","1"
"SP_CNY330.cluster012","SPCNY330_cluster012","clade8","1"
"SP_CNY330.cluster013","SPCNY330_cluster013","clade8","1"
"SP_CNY330.cluster014","SPCNY330_cluster014","clade8","1"
"SP_CNY330.cluster015","SPCNY330_cluster015","clade8","1"
"SP_CNY330.cluster016","SPCNY330_cluster016","clade8","1"
"SP_CNY330.cluster017","SPCNY330_cluster017","clade8","1"
"SP_CNY330.cluster019","SPCNY330_cluster019","clade8","1"
"SP_CNY330.cluster020","SPCNY330_cluster020","clade8","1"
"SP_CNY330.cluster021","SPCNY330_cluster021","clade8","1"
"SP_CNY330.cluster022","SPCNY330_cluster022","clade8","1"
"SP_CNY330.cluster023","SPCNY330_cluster023","clade8","1"
"SP_CNY330.cluster024","SPCNY330_cluster024","clade8","1"
"SP_CNY330.cluster026","SPCNY330_cluster026","clade8","1"
"SP_CNY331.cluster001","SPCNY331_cluster001","clade8","1"
"SP_CNY331.cluster002","SPCNY331_cluster002","clade8","1"
"SP_CNY331.cluster003","SPCNY331_cluster003","clade8","1"
"SP_CNY331.cluster004","SPCNY331_cluster004","clade8","1"
"SP_CNY331.cluster005","SPCNY331_cluster005","clade8","1"
"SP_CNY331.cluster006","SPCNY331_cluster006","clade8","1"
"SP_CNY331.cluster007","SPCNY331_cluster007","clade8","1"
"SP_CNY331.cluster008","SPCNY331_cluster008","clade8","1"
"SP_CNY331.cluster009","SPCNY331_cluster009","clade8","1"
"SP_CNY331.cluster010","SPCNY331_cluster010","clade8","1"
"SP_CNY331.cluster011","SPCNY331_cluster011","clade8","1"
"SP_CNY331.cluster012","SPCNY331_cluster012","clade8","1"
"SP_CNY331.cluster013","SPCNY331_cluster013","clade8","1"
"SP_CNY331.cluster014","SPCNY331_cluster014","clade8","1"
"SP_CNY331.cluster015","SPCNY331_cluster015","clade8","1"
"SP_CNY331.cluster016","SPCNY331_cluster016","clade8","1"
"SP_CNY331.cluster017","SPCNY331_cluster017","clade8","1"
"SP_CNY331.cluster018","SPCNY331_cluster018","clade8","1"
"SP_CNY331.cluster019","SPCNY331_cluster019","clade8","1"
"SP_CNY331.cluster020","SPCNY331_cluster020","clade8","1"
"SP_CNY331.cluster022","SPCNY331_cluster022","clade8","1"
"SP_CNY331.cluster023","SPCNY331_cluster023","clade8","1"
"SP_CNY331.cluster024","SPCNY331_cluster024","clade8","1"
"SP_CNY331.cluster025","SPCNY331_cluster025","clade8","1"
"SP_CNY331.cluster026","SPCNY331_cluster026","clade8","1"
"SP_CNY331.cluster028","SPCNY331_cluster028","clade8","1"
"SP_CNY363.cluster001","SPCNY363_cluster001","clade8","1"
"SP_CNY363.cluster002","SPCNY363_cluster002","clade8","1"
"SP_CNY363.cluster003","SPCNY363_cluster003","clade8","1"
"SP_CNY363.cluster004","SPCNY363_cluster004","clade8","1"
"SP_CNY363.cluster005","SPCNY363_cluster005","clade8","1"
"SP_CNY363.cluster006","SPCNY363_cluster006","clade8","1"
"SP_CNY363.cluster007","SPCNY363_cluster007","clade8","1"
"SP_CNY363.cluster009","SPCNY363_cluster009","clade8","1"
"SP_CNY363.cluster010","SPCNY363_cluster010","clade8","1"
"SP_CNY363.cluster011","SPCNY363_cluster011","clade8","1"
"SP_CNY363.cluster012","SPCNY363_cluster012","clade8","1"
"SP_CNY363.cluster013","SPCNY363_cluster013","clade8","1"
"SP_CNY363.cluster014","SPCNY363_cluster014","clade8","1"
"SP_CNY363.cluster015","SPCNY363_cluster015","clade8","1"
"SP_CNY363.cluster016","SPCNY363_cluster016","clade8","1"
"SP_CNY363.cluster017","SPCNY363_cluster017","clade8","1"
"SP_CNY363.cluster018","SPCNY363_cluster018","clade8","1"
"SP_CNY363.cluster019","SPCNY363_cluster019","clade8","1"
"SP_CNY363.cluster020","SPCNY363_cluster020","clade8","1"
"SP_CNY363.cluster021","SPCNY363_cluster021","clade8","1"
"SP_CNY363.cluster022","SPCNY363_cluster022","clade8","1"
"SP_CNY363.cluster023","SPCNY363_cluster023","clade8","1"
"SP_CNY363.cluster024","SPCNY363_cluster024","clade8","1"
"SP_CNY363.cluster025","SPCNY363_cluster025","clade8","1"
