Id,Label,clade,size,gcf.num,modularity_class
SpCNR909_PL.contig_8.region001,SpCNR909_PL_c8_001,pacifica,1,GCF3551,M33
SaCNS243_PL.contig_20.region001,SaCNS243_PL_c20_001,arenicola,1,GCF2559,M33
StCNY678_YU.contig_11.region001,StCNY678_YU_c11_001,tropica,1,GCF4599,M33
SaCNH643_BA.contig_1.region002,SaCNH643_BA_c1_002,arenicola,1,GCF2890,M33
SpCNY673_MD.contig_15.region001,SpCNY673_MD_c15_001,oceanensis,1,GCF4559,M33
SpCNR510_GU.contig_16.region001,SpCNR510_GU_c16_001,pacifica,1,GCF3551,M33
SpCNT855_HI.contig_0.region001,SpCNT855_HI_c0_001,pacifica,1,GCF3551,M33
SpDSM45544_FJ.contig_0.region005,SpDSM45544_FJ_c0_005,pacifica,1,GCF3551,M33
SaCNR425_GU.contig_5.region002,SaCNR425_GU_c5_002,arenicola,1,GCF2040,M33
SpDSM45549_FJ.contig_0.region015,SpDSM45549_FJ_c0_015,mooreana,1,GCF2559,M33
StCNT250_BA.contig_12.region001,StCNT250_BA_c12_001,tropica,1,GCF4599,M33
SaCNS296_PL.contig_9.region001,SaCNS296_PL_c9_001,arenicola,1,GCF2040,M33
SpCNS996_FJ.contig_42.region001,SpCNS996_FJ_c42_001,oceanensis,1,GCF2890,M33
SaCNR107_GU.contig_2.region002,SaCNR107_GU_c2_002,arenicola,1,GCF2890,M33
SaCNY694_YU.contig_40.region001,SaCNY694_YU_c40_001,arenicola,1,GCF2559,M33
SpCNY202_SC.contig_6.region001,SpCNY202_SC_c6_001,cortesiana,1,GCF2040,M33
SpDSM45548_FJ.contig_1.region004,SpDSM45548_FJ_c1_004,vitiensis,1,GCF2559,M33
SaCNS296_PL.contig_14.region001,SaCNS296_PL_c14_001,arenicola,1,GCF2559,M33
SpDSM45543_FJ.contig_0.region011,SpDSM45543_FJ_c0_011,oceanensis,1,GCF4559,M33
SaCNH941_SC.contig_34.region001,SaCNH941_SC_c34_001,arenicola,1,GCF2890,M33
SaCNH905_BA.contig_30.region001,SaCNH905_BA_c30_001,arenicola,1,GCF2040,M33
SaCNH996_SC.contig_6.region001,SaCNH996_SC_c6_001,arenicola,1,GCF2040,M33
SaCNS848_FJ.contig_14.region003,SaCNS848_FJ_c14_003,arenicola,1,GCF2890,M33
SpCNT796_HI.contig_22.region001,SpCNT796_HI_c22_001,pacifica,1,GCF2890,M33
SaCNH996B_SC.contig_52.region001,SaCNH996B_SC_c52_001,arenicola,1,GCF2890,M33
SaCNQ748_GU.contig_26.region001,SaCNQ748_GU_c26_001,arenicola,1,GCF2890,M33
SaCNB458_BA.contig_31.region002,SaCNB458_BA_c31_002,arenicola,1,GCF2559,M33
SaCNB527_BA.contig_5.region001,SaCNB527_BA_c5_001,arenicola,1,GCF2040,M33
SaCNH643_BA.contig_13.region001,SaCNH643_BA_c13_001,arenicola,1,GCF2040,M33
SaCNY244_FJ.contig_0.region004,SaCNY244_FJ_c0_004,arenicola,1,GCF2890,M33
SpCNY330_SC.contig_12.region001,SpCNY330_SC_c12_001,pacifica,1,GCF4559,M33
SpCNR894_PL.contig_0.region001,SpCNR894_PL_c0_001,pacifica,1,GCF3551,M33
SpCNS103_PL.contig_19.region001,SpCNS103_PL_c19_001,pacifica,1,GCF3551,M33
SpCNT569_FJ.contig_15.region001,SpCNT569_FJ_c15_001,fenicalii,1,GCF4599,M33
SaCNH718_RS.contig_7.region001,SaCNH718_RS_c7_001,arenicola,1,GCF2040,M33
SaCNQ748_GU.contig_4.region001,SaCNQ748_GU_c4_001,arenicola,1,GCF2040,M33
SaCNH996_SC.contig_47.region001,SaCNH996_SC_c47_001,arenicola,1,GCF2890,M33
SaCNY011_BA.contig_14.region002,SaCNY011_BA_c14_002,arenicola,1,GCF2890,M33
SaCNH941_SC.contig_35.region001,SaCNH941_SC_c35_001,arenicola,1,GCF2040,M33
SaCNY256_FJ.contig_8.region001,SaCNY256_FJ_c8_001,arenicola,1,GCF2040,M33
SaCNY486_PV.contig_16.region001,SaCNY486_PV_c16_001,arenicola,1,GCF2040,M33
SpCNY239_FJ.contig_6.region001,SpCNY239_FJ_c6_001,pacifica,1,GCF3551,M33
SpCNT603_FJ.contig_1.region003,SpCNT603_FJ_c1_003,pacifica,1,GCF3551,M33
SaCNY694_YU.contig_4.region001,SaCNY694_YU_c4_001,arenicola,1,GCF2040,M33
SaCNX814_PM.contig_6.region001,SaCNX814_PM_c6_001,arenicola,1,GCF2040,M33
SpCNR942_PL.contig_18.region001,SpCNR942_PL_c18_001,fenicalii,1,GCF2040,M33
SaCNT005_FJ.contig_1.region001,SaCNT005_FJ_c1_001,arenicola,1,GCF2040,M33
SaCNY685_YU.contig_1.region001,SaCNY685_YU_c1_001,arenicola,1,GCF2040,M33
SaCNY234_FJ.contig_4.region001,SaCNY234_FJ_c4_001,arenicola,1,GCF2040,M33
SaCNT799_HI.contig_2.region003,SaCNT799_HI_c2_003,arenicola,1,GCF2890,M33
SpCNT124_FJ.contig_29.region001,SpCNT124_FJ_c29_001,oceanensis,1,GCF4559,M33
SaCNT800_HI.contig_14.region001,SaCNT800_HI_c14_001,arenicola,1,GCF2890,M33
SaCNH962_SC.contig_7.region001,SaCNH962_SC_c7_001,arenicola,1,GCF2040,M33
StCNS197_BA.contig_15.region002,StCNS197_BA_c15_002,tropica,1,GCF4599,M33
StCNB536_BA.contig_13.region002,StCNB536_BA_c13_002,tropica,1,GCF4599,M33
StCNS416_BA.contig_11.region002,StCNS416_BA_c11_002,tropica,1,GCF4599,M33
SaCNT798_HI.contig_16.region001,SaCNT798_HI_c16_001,arenicola,1,GCF2040,M33
SpCNY666_MD.contig_23.region001,SpCNY666_MD_c23_001,goodfellowii,1,GCF4599,M33
SaCNH964_SC.contig_15.region001,SaCNH964_SC_c15_001,arenicola,1,GCF2040,M33
SaCNT849_HI.contig_8.region001,SaCNT849_HI_c8_001,arenicola,1,GCF2040,M33
SaCNB458_BA.contig_7.region001,SaCNB458_BA_c7_001,arenicola,1,GCF2040,M33
SpCNY646_RS.contig_5.region001,SpCNY646_RS_c5_001,mooreana,1,GCF2040,M33
SpCNT851_HI.contig_24.region001,SpCNT851_HI_c24_001,pacifica,1,GCF2890,M33
SaCNT798_HI.contig_36.region001,SaCNT798_HI_c36_001,arenicola,1,GCF2890,M33
SpCNY331_SC.contig_35.region001,SpCNY331_SC_c35_001,pacifica,1,GCF4559,M33
SaCNS205_PL.contig_0.region005,SaCNS205_PL_c0_005,arenicola,1,GCF2040,M33
SaCNQ884_GU.contig_3.region001,SaCNQ884_GU_c3_001,arenicola,1,GCF2040,M33
SpDSM45547_FJ.contig_0.region017,SpDSM45547_FJ_c0_017,oceanensis,1,GCF4559,M33
SpCNT403_FJ.contig_30.region001,SpCNT403_FJ_c30_001,oceanensis,1,GCF4599,M33
SaCNP105_SC.contig_5.region002,SaCNP105_SC_c5_002,arenicola,1,GCF2040,M33
SaCNT799_HI.contig_2.region004,SaCNT799_HI_c2_004,arenicola,1,GCF2040,M33
SaCNX891_PM.contig_6.region001,SaCNX891_PM_c6_001,arenicola,1,GCF2040,M33
SaCNH646_BA.contig_7.region003,SaCNH646_BA_c7_003,arenicola,1,GCF2040,M33
SaCNS051_PL.contig_5.region001,SaCNS051_PL_c5_001,arenicola,1,GCF2040,M33
SaCNH962_SC.contig_42.region001,SaCNH962_SC_c42_001,arenicola,1,GCF2890,M33
SpCNT584_FJ.contig_33.region001,SpCNT584_FJ_c33_001,oceanensis,1,GCF4559,M33
SaCNX482_PM.contig_22.region001,SaCNX482_PM_c22_001,arenicola,1,GCF2040,M33
SpCNR114_GU.contig_1.region003,SpCNR114_GU_c1_003,pacifica,1,GCF3551,M33
SpCNT569_FJ.contig_2.region001,SpCNT569_FJ_c2_001,fenicalii,1,GCF2040,M33
SaCNX508_PM.contig_3.region001,SaCNX508_PM_c3_001,arenicola,1,GCF2040,M33
SaCNR107_GU.contig_0.region002,SaCNR107_GU_c0_002,arenicola,1,GCF2040,M33
SaCNY260_FJ.contig_9.region002,SaCNY260_FJ_c9_002,arenicola,1,GCF2040,M33
SaCNH877_BA.contig_10.region001,SaCNH877_BA_c10_001,arenicola,1,GCF2040,M33
SaCNT850_HI.contig_5.region001,SaCNT850_HI_c5_001,arenicola,1,GCF2040,M33
SaCNT849_HI.contig_5.region001,SaCNT849_HI_c5_001,arenicola,1,GCF2939,M34
SpCNT403_FJ.contig_2.region001,SpCNT403_FJ_c2_001,oceanensis,1,GCF2414,M34
SaCNS051_PL.contig_19.region001,SaCNS051_PL_c19_001,arenicola,1,GCF2939,M34
SaCNS820_FJ.contig_2.region001,SaCNS820_FJ_c2_001,arenicola,1,GCF2939,M34
SaCNH962_SC.contig_1.region001,SaCNH962_SC_c1_001,arenicola,1,GCF2414,M34
SaCNY679_YU.contig_2.region002,SaCNY679_YU_c2_002,arenicola,1,GCF2414,M34
SaCNS673_FJ.contig_2.region001,SaCNS673_FJ_c2_001,arenicola,1,GCF2414,M34
SaCNY256_FJ.contig_1.region002,SaCNY256_FJ_c1_002,arenicola,1,GCF2414,M34
SaCNY011_BA.contig_0.region001,SaCNY011_BA_c0_001,arenicola,1,GCF2414,M34
SpCNS055_PL.contig_4.region001,SpCNS055_PL_c4_001,vitiensis,1,GCF2414,M34
SaCNQ748_GU.contig_11.region001,SaCNQ748_GU_c11_001,arenicola,1,GCF2414,M34
SaCNH963_SC.contig_2.region001,SaCNH963_SC_c2_001,arenicola,1,GCF2414,M34
SaCNX891_PM.contig_3.region001,SaCNX891_PM_c3_001,arenicola,1,GCF2414,M34
SaCNH964_SC.contig_1.region001,SaCNH964_SC_c1_001,arenicola,1,GCF2414,M34
SaCNY282_FJ.contig_11.region001,SaCNY282_FJ_c11_001,arenicola,1,GCF2414,M34
SaCNS299_PL.contig_2.region001,SaCNS299_PL_c2_001,arenicola,1,GCF2414,M34
SaCNS744_FJ.contig_7.region001,SaCNS744_FJ_c7_001,arenicola,1,GCF2414,M34
SaCNY231_FJ.contig_5.region001,SaCNY231_FJ_c5_001,arenicola,1,GCF2414,M34
SaCNH905_BA.contig_1.region001,SaCNH905_BA_c1_001,arenicola,1,GCF2414,M34
SaCNY230_FJ.contig_8.region001,SaCNY230_FJ_c8_001,arenicola,1,GCF2414,M34
SaCNS205_PL.contig_0.region001,SaCNS205_PL_c0_001,arenicola,1,GCF2414,M34
SpCNT045_FJ.contig_3.region001,SpCNT045_FJ_c3_001,oceanensis,1,GCF2414,M34
SaCNH996B_SC.contig_4.region001,SaCNH996B_SC_c4_001,arenicola,1,GCF2414,M34
SaCNT859_HI.contig_3.region001,SaCNT859_HI_c3_001,arenicola,1,GCF2939,M34
SaCNY486_PV.contig_4.region001,SaCNY486_PV_c4_001,arenicola,1,GCF2414,M34
SaCNT005_FJ.contig_9.region001,SaCNT005_FJ_c9_001,arenicola,1,GCF2414,M34
SpCNT029_FJ.contig_1.region001,SpCNT029_FJ_c1_001,oceanensis,1,GCF2414,M34
SaDSM45545_FJ.contig_0.region020,SaDSM45545_FJ_c0_020,arenicola,1,GCF2414,M34
SaCNS243_PL.contig_16.region001,SaCNS243_PL_c16_001,arenicola,1,GCF2414,M34
SaCNY280_FJ.contig_4.region002,SaCNY280_FJ_c4_002,arenicola,1,GCF2414,M34
SaCNX814_PM.contig_3.region002,SaCNX814_PM_c3_002,arenicola,1,GCF2414,M34
SaCNT857_HI.contig_0.region001,SaCNT857_HI_c0_001,arenicola,1,GCF2414,M34
SaCNQ884_GU.contig_13.region001,SaCNQ884_GU_c13_001,arenicola,1,GCF2939,M34
SaCNT798_HI.contig_10.region001,SaCNT798_HI_c10_001,arenicola,1,GCF2939,M34
SaCNR921_PL.contig_4.region001,SaCNR921_PL_c4_001,arenicola,1,GCF2414,M34
SaCNH996_SC.contig_8.region001,SaCNH996_SC_c8_001,arenicola,1,GCF2414,M34
SaCNP193_SC.contig_3.region002,SaCNP193_SC_c3_002,arenicola,1,GCF2414,M34
SaCNH941_SC.contig_3.region002,SaCNH941_SC_c3_002,arenicola,1,GCF2939,M34
SaCNY694_YU.contig_15.region001,SaCNY694_YU_c15_001,arenicola,1,GCF2414,M34
SaCNS342_FJ.contig_1.region001,SaCNS342_FJ_c1_001,arenicola,1,GCF2414,M34
SpDSM45543_FJ.contig_0.region001,SpDSM45543_FJ_c0_001,oceanensis,1,GCF2414,M34
SpCNS860_FJ.contig_4.region001,SpCNS860_FJ_c4_001,oceanensis,1,GCF2414,M34
SpCNS996_FJ.contig_4.region001,SpCNS996_FJ_c4_001,oceanensis,1,GCF2939,M34
SaCNY244_FJ.contig_1.region001,SaCNY244_FJ_c1_001,arenicola,1,GCF2414,M34
SaCNY237_FJ.contig_6.region001,SaCNY237_FJ_c6_001,arenicola,1,GCF2414,M34
SaCNH877_BA.contig_0.region001,SaCNH877_BA_c0_001,arenicola,1,GCF2414,M34
SaCNT850_HI.contig_3.region002,SaCNT850_HI_c3_002,arenicola,1,GCF2414,M34
SaCNR425_GU.contig_11.region001,SaCNR425_GU_c11_001,arenicola,1,GCF2414,M34
SpCNY673_MD.contig_5.region001,SpCNY673_MD_c5_001,oceanensis,1,GCF2414,M34
SaCNS296_PL.contig_5.region001,SaCNS296_PL_c5_001,arenicola,1,GCF2414,M34
SaCNY685_YU.contig_2.region001,SaCNY685_YU_c2_001,arenicola,1,GCF2414,M34
SaCNR107_GU.contig_4.region001,SaCNR107_GU_c4_001,arenicola,1,GCF2414,M34
SaCNH646_BA.contig_3.region001,SaCNH646_BA_c3_001,arenicola,1,GCF2939,M34
SaCNX482_PM.contig_20.region001,SaCNX482_PM_c20_001,arenicola,1,GCF2414,M34
SaCNS051_PL.contig_38.region001,SaCNS051_PL_c38_001,arenicola,1,GCF2414,M34
SaCNT799_HI.contig_0.region001,SaCNT799_HI_c0_001,arenicola,1,GCF2414,M34
SpDSM45547_FJ.contig_0.region007,SpDSM45547_FJ_c0_007,oceanensis,1,GCF2414,M34
SaCNX481_PM.contig_10.region001,SaCNX481_PM_c10_001,arenicola,1,GCF2414,M34
SaCNB527_BA.contig_0.region002,SaCNB527_BA_c0_002,arenicola,1,GCF2414,M34
SaCNY260_FJ.contig_5.region003,SaCNY260_FJ_c5_003,arenicola,1,GCF2414,M34
SaCNS325_PL.contig_1.region001,SaCNS325_PL_c1_001,arenicola,1,GCF2939,M34
SaCNS848_FJ.contig_3.region002,SaCNS848_FJ_c3_002,arenicola,1,GCF2414,M34
SaCNP105_SC.contig_2.region001,SaCNP105_SC_c2_001,arenicola,1,GCF2414,M34
SaCNX508_PM.contig_7.region001,SaCNX508_PM_c7_001,arenicola,1,GCF2414,M34
SaCNH713_RS.contig_5.region002,SaCNH713_RS_c5_002,arenicola,1,GCF2414,M34
SaCNH718_RS.contig_3.region002,SaCNH718_RS_c3_002,arenicola,1,GCF2414,M34
SpCNY703_MD.contig_8.region001,SpCNY703_MD_c8_001,oceanensis,1,GCF2414,M34
SaCNH643_BA.contig_2.region002,SaCNH643_BA_c2_002,arenicola,1,GCF2939,M34
SaCNY690_YU.contig_4.region001,SaCNY690_YU_c4_001,arenicola,1,GCF2414,M34
SaCNY234_FJ.contig_16.region001,SaCNY234_FJ_c16_001,arenicola,1,GCF2939,M34
SaCNT800_HI.contig_4.region001,SaCNT800_HI_c4_001,arenicola,1,GCF2939,M34
SaCNB458_BA.contig_2.region002,SaCNB458_BA_c2_002,arenicola,1,GCF2414,M34
SaCNH996_SC.contig_59.region001,SaCNH996_SC_c59_001,arenicola,1,GCF4756,M35
SpDSM45549_FJ.contig_0.region007,SpDSM45549_FJ_c0_007,mooreana,1,GCF4756,M35
SaCNH996B_SC.contig_64.region001,SaCNH996B_SC_c64_001,arenicola,1,GCF4756,M35
StCNT261_BA.contig_0.region003,StCNT261_BA_c0_003,tropica,1,GCF4756,M35
StCNH898_BA.contig_0.region003,StCNH898_BA_c0_003,tropica,1,GCF4756,M35
StCNB536_BA.contig_0.region003,StCNB536_BA_c0_003,tropica,1,GCF4756,M35
StCNY012_BA.contig_2.region003,StCNY012_BA_c2_003,tropica,1,GCF4756,M35
SaCNB527_BA.contig_12.region001,SaCNB527_BA_c12_001,arenicola,1,GCF3069,M36
SaCNS243_PL.contig_1.region002,SaCNS243_PL_c1_002,arenicola,1,GCF3069,M36
SaCNH996_SC.contig_22.region001,SaCNH996_SC_c22_001,arenicola,1,GCF3069,M36
SaCNB458_BA.contig_13.region001,SaCNB458_BA_c13_001,arenicola,1,GCF3069,M36
SaCNR425_GU.contig_1.region001,SaCNR425_GU_c1_001,arenicola,1,GCF3069,M36
SaCNH962_SC.contig_17.region002,SaCNH962_SC_c17_002,arenicola,1,GCF3069,M36
SaCNH963_SC.contig_17.region002,SaCNH963_SC_c17_002,arenicola,1,GCF3069,M36
SaCNH718_RS.contig_2.region001,SaCNH718_RS_c2_001,arenicola,1,GCF3069,M36
SaCNY234_FJ.contig_2.region001,SaCNY234_FJ_c2_001,arenicola,1,GCF3069,M36
SaCNX482_PM.contig_8.region002,SaCNX482_PM_c8_002,arenicola,1,GCF3069,M36
SaCNY282_FJ.contig_2.region004,SaCNY282_FJ_c2_004,arenicola,1,GCF3069,M36
SaCNY244_FJ.contig_2.region002,SaCNY244_FJ_c2_002,arenicola,1,GCF3069,M36
SaCNS296_PL.contig_6.region003,SaCNS296_PL_c6_003,arenicola,1,GCF3069,M36
SaCNT005_FJ.contig_14.region002,SaCNT005_FJ_c14_002,arenicola,1,GCF3069,M36
SaCNY685_YU.contig_18.region001,SaCNY685_YU_c18_001,arenicola,1,GCF3069,M36
SaCNQ748_GU.contig_18.region001,SaCNQ748_GU_c18_001,arenicola,1,GCF3069,M36
SaCNY230_FJ.contig_1.region001,SaCNY230_FJ_c1_001,arenicola,1,GCF3069,M36
SaCNY260_FJ.contig_2.region002,SaCNY260_FJ_c2_002,arenicola,1,GCF3069,M36
SaCNY486_PV.contig_8.region002,SaCNY486_PV_c8_002,arenicola,1,GCF3069,M36
SaCNY694_YU.contig_16.region001,SaCNY694_YU_c16_001,arenicola,1,GCF3069,M36
SaCNS673_FJ.contig_23.region001,SaCNS673_FJ_c23_001,arenicola,1,GCF3069,M36
SaCNS820_FJ.contig_0.region002,SaCNS820_FJ_c0_002,arenicola,1,GCF3069,M36
SaCNY237_FJ.contig_1.region004,SaCNY237_FJ_c1_004,arenicola,1,GCF3069,M36
SaCNX508_PM.contig_2.region001,SaCNX508_PM_c2_001,arenicola,1,GCF3069,M36
SaCNS051_PL.contig_2.region004,SaCNS051_PL_c2_004,arenicola,1,GCF3069,M36
SaCNX891_PM.contig_17.region002,SaCNX891_PM_c17_002,arenicola,1,GCF3069,M36
SaCNH996B_SC.contig_25.region001,SaCNH996B_SC_c25_001,arenicola,1,GCF3069,M36
SaCNX481_PM.contig_7.region002,SaCNX481_PM_c7_002,arenicola,1,GCF3069,M36
SaCNS205_PL.contig_0.region020,SaCNS205_PL_c0_020,arenicola,1,GCF3069,M36
SaCNS325_PL.contig_15.region002,SaCNS325_PL_c15_002,arenicola,1,GCF3069,M36
SaCNQ884_GU.contig_21.region001,SaCNQ884_GU_c21_001,arenicola,1,GCF3069,M36
SaCNY690_YU.contig_11.region001,SaCNY690_YU_c11_001,arenicola,1,GCF3069,M36
SaCNR107_GU.contig_2.region008,SaCNR107_GU_c2_008,arenicola,1,GCF3069,M36
SaCNR921_PL.contig_2.region004,SaCNR921_PL_c2_004,arenicola,1,GCF3069,M36
SaCNY231_FJ.contig_14.region002,SaCNY231_FJ_c14_002,arenicola,1,GCF3069,M36
SaCNX814_PM.contig_4.region001,SaCNX814_PM_c4_001,arenicola,1,GCF3069,M36
SaCNS744_FJ.contig_2.region001,SaCNS744_FJ_c2_001,arenicola,1,GCF3069,M36
SaCNS342_FJ.contig_2.region001,SaCNS342_FJ_c2_001,arenicola,1,GCF3069,M36
SaCNY256_FJ.contig_4.region004,SaCNY256_FJ_c4_004,arenicola,1,GCF3069,M36
SaCNS299_PL.contig_0.region001,SaCNS299_PL_c0_001,arenicola,1,GCF3069,M36
SaCNY690_YU.contig_48.region001,SaCNY690_YU_c48_001,arenicola,1,GCF3509,M37
SaCNY694_YU.contig_35.region001,SaCNY694_YU_c35_001,arenicola,1,GCF3509,M37
SaCNY011_BA.contig_34.region001,SaCNY011_BA_c34_001,arenicola,1,GCF3509,M37
SaCNH877_BA.contig_42.region001,SaCNH877_BA_c42_001,arenicola,1,GCF3509,M37
SpCNS103_PL.contig_20.region001,SpCNS103_PL_c20_001,pacifica,1,GCF3745,M38
SpCNT003_FJ.contig_21.region002,SpCNT003_FJ_c21_002,pacifica,1,GCF3745,M38
SpCNH732_RS.contig_18.region001,SpCNH732_RS_c18_001,pacifica,1,GCF3578,M39
SpCNY498_PV.contig_26.region001,SpCNY498_PV_c26_001,pacifica,1,GCF4219,M39
SpCNR894_PL.contig_19.region001,SpCNR894_PL_c19_001,pacifica,1,GCF3578,M39
SpCNT854_HI.contig_13.region001,SpCNT854_HI_c13_001,oceanensis,1,GCF4219,M39
SpCNY363_SC.contig_34.region001,SpCNY363_SC_c34_001,pacifica,1,GCF3578,M39
SpCNT003_FJ.contig_13.region001,SpCNT003_FJ_c13_001,pacifica,1,GCF3578,M39
SpCNT131_FJ.contig_21.region001,SpCNT131_FJ_c21_001,pacifica,1,GCF3578,M39
SpCNY239_FJ.contig_15.region001,SpCNY239_FJ_c15_001,pacifica,1,GCF3578,M39
SpCNT001_FJ.contig_24.region001,SpCNT001_FJ_c24_001,pacifica,1,GCF3578,M39
SpCNT603_FJ.contig_33.region001,SpCNT603_FJ_c33_001,pacifica,1,GCF3578,M39
SpCNQ768_GU.contig_20.region001,SpCNQ768_GU_c20_001,pacifica,1,GCF3578,M39
SpCNT851_HI.contig_1.region001,SpCNT851_HI_c1_001,pacifica,1,GCF4219,M39
SpCNY331_SC.contig_36.region001,SpCNY331_SC_c36_001,pacifica,1,GCF3578,M39
SpCNT796_HI.contig_1.region001,SpCNT796_HI_c1_001,pacifica,1,GCF3578,M39
SpCNR909_PL.contig_18.region001,SpCNR909_PL_c18_001,pacifica,1,GCF3578,M39
SpCNT855_HI.contig_12.region001,SpCNT855_HI_c12_001,pacifica,1,GCF3578,M39
SpCNY330_SC.contig_1.region001,SpCNY330_SC_c1_001,pacifica,1,GCF4219,M39
SpDSM45544_FJ.contig_0.region012,SpDSM45544_FJ_c0_012,pacifica,1,GCF3578,M39
SpCNT584_FJ.contig_20.region001,SpCNT584_FJ_c20_001,oceanensis,1,GCF4219,M39
SpCNR510_GU.contig_23.region001,SpCNR510_GU_c23_001,pacifica,1,GCF3578,M39
SpCNS103_PL.contig_21.region001,SpCNS103_PL_c21_001,pacifica,1,GCF3578,M39
SpCNT124_FJ.contig_15.region001,SpCNT124_FJ_c15_001,oceanensis,1,GCF4219,M39
SpCNR114_GU.contig_22.region001,SpCNR114_GU_c22_001,pacifica,1,GCF3578,M39
SpCNS237_PL.contig_5.region001,SpCNS237_PL_c5_001,mooreana,1,GCF4436,M40
SpCNY666_MD.contig_15.region001,SpCNY666_MD_c15_001,goodfellowii,1,GCF4436,M40
BGC0000241.1,Lomaiviticin,knownBGC,5,GCF4730,M41
SpCNS103_PL.contig_3.region001,SpCNS103_PL_c3_001,pacifica,1,GCF3964,M41
SpCNR909_PL.contig_0.region002,SpCNR909_PL_c0_002,pacifica,1,GCF3964,M41
StCNY012_BA.contig_5.region001,StCNY012_BA_c5_001,tropica,1,GCF4730,M41
SpCNR942_PL.contig_13.region001,SpCNR942_PL_c13_001,fenicalii,1,GCF4730,M41
StCNB476_BA.contig_2.region001,StCNB476_BA_c2_001,tropica,1,GCF4730,M41
SpCNR894_PL.contig_0.region003,SpCNR894_PL_c0_003,pacifica,1,GCF3964,M41
SpCNT001_FJ.contig_0.region003,SpCNT001_FJ_c0_003,pacifica,1,GCF3964,M41
SpCNH732_RS.contig_3.region001,SpCNH732_RS_c3_001,pacifica,1,GCF3964,M41
SpCNS801_FJ.contig_0.region002,SpCNS801_FJ_c0_002,vitiensis,1,GCF3964,M41
StCNB536_BA.contig_16.region001,StCNB536_BA_c16_001,tropica,1,GCF4730,M41
StCNR699_BA.contig_3.region001,StCNR699_BA_c3_001,tropica,1,GCF4730,M41
SpCNY666_MD.contig_17.region001,SpCNY666_MD_c17_001,goodfellowii,1,GCF4730,M41
SpCNS055_PL.contig_0.region007,SpCNS055_PL_c0_007,vitiensis,1,GCF3964,M41
SpCNY202_SC.contig_7.region001,SpCNY202_SC_c7_001,cortesiana,1,GCF4730,M41
SpDSM45548_FJ.contig_1.region002,SpDSM45548_FJ_c1_002,vitiensis,1,GCF4730,M41
SpCNY239_FJ.contig_1.region002,SpCNY239_FJ_c1_002,pacifica,1,GCF3964,M41
StCNH898_BA.contig_12.region002,StCNH898_BA_c12_002,tropica,1,GCF4730,M41
SpCNT609_FJ.contig_18.region001,SpCNT609_FJ_c18_001,pacifica,1,GCF3964,M41
StCNY681_YU.contig_2.region001,StCNY681_YU_c2_001,tropica,1,GCF4730,M41
SpCNT603_FJ.contig_1.region001,SpCNT603_FJ_c1_001,pacifica,1,GCF3964,M41
SpCNR114_GU.contig_1.region001,SpCNR114_GU_c1_001,pacifica,1,GCF3964,M41
StCNT250_BA.contig_4.region002,StCNT250_BA_c4_002,tropica,1,GCF4730,M41
SpCNY498_PV.contig_1.region001,SpCNY498_PV_c1_001,pacifica,1,GCF3964,M41
SpCNT855_HI.contig_0.region003,SpCNT855_HI_c0_003,pacifica,1,GCF3964,M41
SpCNY331_SC.contig_4.region001,SpCNY331_SC_c4_001,pacifica,1,GCF3964,M41
SpDSM45544_FJ.contig_0.region007,SpDSM45544_FJ_c0_007,pacifica,1,GCF3964,M41
StCNS416_BA.contig_3.region001,StCNS416_BA_c3_001,tropica,1,GCF4730,M41
StCNS197_BA.contig_4.region001,StCNS197_BA_c4_001,tropica,1,GCF4730,M41
StCNY678_YU.contig_6.region001,StCNY678_YU_c6_001,tropica,1,GCF4730,M41
SpCNT796_HI.contig_2.region001,SpCNT796_HI_c2_001,pacifica,1,GCF3964,M41
SpCNT131_FJ.contig_1.region001,SpCNT131_FJ_c1_001,pacifica,1,GCF3964,M41
SpCNQ768_GU.contig_15.region001,SpCNQ768_GU_c15_001,pacifica,1,GCF3964,M41
BGC0000240.1,Lomaiviticin,knownBGC,5,GCF3964,M41
StCNT261_BA.contig_4.region002,StCNT261_BA_c4_002,tropica,1,GCF4730,M41
SpCNY330_SC.contig_9.region001,SpCNY330_SC_c9_001,pacifica,1,GCF3964,M41
SpCNY363_SC.contig_0.region002,SpCNY363_SC_c0_002,pacifica,1,GCF3964,M41
SpCNT569_FJ.contig_1.region002,SpCNT569_FJ_c1_002,fenicalii,1,GCF4730,M41
SpCNR510_GU.contig_4.region001,SpCNR510_GU_c4_001,pacifica,1,GCF3964,M41
StCNB440_BA.contig_0.region006,StCNB440_BA_c0_006,tropica,1,GCF4730,M41
SpCNT133_FJ.contig_2.region001,SpCNT133_FJ_c2_001,pacifica,1,GCF3964,M41
SpCNT003_FJ.contig_5.region002,SpCNT003_FJ_c5_002,pacifica,1,GCF3964,M41
BGC0001693.1,Nenestatin,knownBGC,5,GCF3964,M41
SpCNT851_HI.contig_2.region001,SpCNT851_HI_c2_001,pacifica,1,GCF3964,M41
SpCNT084_FJ.contig_5.region001,SpCNT084_FJ_c5_001,pacifica,1,GCF3964,M41
SpCNT131_FJ.contig_3.region001,SpCNT131_FJ_c3_001,pacifica,1,GCF4005,M42
SpDSM45544_FJ.contig_0.region011,SpDSM45544_FJ_c0_011,pacifica,1,GCF4005,M42
SpCNR894_PL.contig_2.region001,SpCNR894_PL_c2_001,pacifica,1,GCF4005,M42
