"Id","Label","clade","size","GCF.num"
"SpCNT133_FJ.contig_8.region003","SpCNT133_FJ_c8_003","pacifica","1","GCF4094"
"SpCNT133_FJ.contig_9.region001","SpCNT133_FJ_c9_001","pacifica","1","GCF3564"
"SpCNT403_FJ.contig_0.region001","SpCNT403_FJ_c0_001","oceanensis","1","GCF3572"
"SpCNT403_FJ.contig_1.region001","SpCNT403_FJ_c1_001","oceanensis","1","GCF3583"
"SpCNT403_FJ.contig_10.region001","SpCNT403_FJ_c10_001","oceanensis","1","GCF4051"
"SpCNT403_FJ.contig_10.region002","SpCNT403_FJ_c10_002","oceanensis","1","GCF3576"
"SpCNT403_FJ.contig_12.region001","SpCNT403_FJ_c12_001","oceanensis","1","GCF3963"
"SpCNT403_FJ.contig_14.region001","SpCNT403_FJ_c14_001","oceanensis","1","GCF4030"
"SpCNT403_FJ.contig_15.region001","SpCNT403_FJ_c15_001","oceanensis","1","GCF4055"
"SpCNT403_FJ.contig_17.region001","SpCNT403_FJ_c17_001","oceanensis","1","GCF4056"
"SpCNT403_FJ.contig_19.region001","SpCNT403_FJ_c19_001","oceanensis","1","GCF4057"
"SpCNT403_FJ.contig_2.region001","SpCNT403_FJ_c2_001","oceanensis","1","GCF2414"
"SpCNT403_FJ.contig_21.region001","SpCNT403_FJ_c21_001","oceanensis","1","GCF4093"
"SpCNT403_FJ.contig_23.region001","SpCNT403_FJ_c23_001","oceanensis","1","GCF2023"
"SpCNT403_FJ.contig_27.region001","SpCNT403_FJ_c27_001","oceanensis","1","GCF4061"
"SpCNT403_FJ.contig_30.region001","SpCNT403_FJ_c30_001","oceanensis","1","GCF4599"
"SpCNT403_FJ.contig_31.region001","SpCNT403_FJ_c31_001","oceanensis","1","GCF4063"
"SpCNT403_FJ.contig_36.region001","SpCNT403_FJ_c36_001","oceanensis","1","GCF3903"
"SpCNT403_FJ.contig_4.region001","SpCNT403_FJ_c4_001","oceanensis","1","GCF4222"
"SpCNT403_FJ.contig_4.region002","SpCNT403_FJ_c4_002","oceanensis","1","GCF3965"
"SpCNT403_FJ.contig_40.region001","SpCNT403_FJ_c40_001","oceanensis","1","GCF3832"
"SpCNT403_FJ.contig_51.region001","SpCNT403_FJ_c51_001","oceanensis","1","GCF4068"
"SpCNT403_FJ.contig_7.region001","SpCNT403_FJ_c7_001","oceanensis","1","GCF4602"
"SpCNT403_FJ.contig_7.region002","SpCNT403_FJ_c7_002","oceanensis","1","GCF4095"
"SpCNT403_FJ.contig_9.region001","SpCNT403_FJ_c9_001","oceanensis","1","GCF3564"
"SpCNT569_FJ.contig_0.region001","SpCNT569_FJ_c0_001","fenicalii","1","GCF3572"
"SpCNT569_FJ.contig_0.region002","SpCNT569_FJ_c0_002","fenicalii","1","GCF4073"
"SpCNT569_FJ.contig_0.region003","SpCNT569_FJ_c0_003","fenicalii","1","GCF4602"
"SpCNT569_FJ.contig_0.region004","SpCNT569_FJ_c0_004","fenicalii","1","GCF4601"
"SpCNT569_FJ.contig_0.region005","SpCNT569_FJ_c0_005","fenicalii","1","GCF4600"
"SpCNT569_FJ.contig_1.region001","SpCNT569_FJ_c1_001","fenicalii","1","GCF4077"
"SpCNT569_FJ.contig_1.region002","SpCNT569_FJ_c1_002","fenicalii","1","GCF4730"
"SpCNT569_FJ.contig_10.region001","SpCNT569_FJ_c10_001","fenicalii","1","GCF4079"
"SpCNT569_FJ.contig_11.region001","SpCNT569_FJ_c11_001","fenicalii","1","GCF2042"
"SpCNT569_FJ.contig_12.region001","SpCNT569_FJ_c12_001","fenicalii","1","GCF4030"
"SpCNT569_FJ.contig_15.region001","SpCNT569_FJ_c15_001","fenicalii","1","GCF4599"
"SpCNT569_FJ.contig_15.region002","SpCNT569_FJ_c15_002","fenicalii","1","GCF3699"
"SpCNT569_FJ.contig_17.region001","SpCNT569_FJ_c17_001","fenicalii","1","GCF4733"
"SpCNT569_FJ.contig_2.region001","SpCNT569_FJ_c2_001","fenicalii","1","GCF2040"
"SpCNT569_FJ.contig_20.region001","SpCNT569_FJ_c20_001","fenicalii","1","GCF3713"
"SpCNT569_FJ.contig_23.region001","SpCNT569_FJ_c23_001","fenicalii","1","GCF4090"
"SpCNT569_FJ.contig_4.region001","SpCNT569_FJ_c4_001","fenicalii","1","GCF3583"
"SpCNT569_FJ.contig_5.region001","SpCNT569_FJ_c5_001","fenicalii","1","GCF4089"
"SpCNT569_FJ.contig_7.region001","SpCNT569_FJ_c7_001","fenicalii","1","GCF4090"
"SpCNT569_FJ.contig_7.region002","SpCNT569_FJ_c7_002","fenicalii","1","GCF3710"
"SpCNT569_FJ.contig_9.region001","SpCNT569_FJ_c9_001","fenicalii","1","GCF4607"
"SpCNT569_FJ.contig_9.region002","SpCNT569_FJ_c9_002","fenicalii","1","GCF4093"
"SpCNT584_FJ.contig_0.region001","SpCNT584_FJ_c0_001","oceanensis","1","GCF4094"
"SpCNT584_FJ.contig_0.region002","SpCNT584_FJ_c0_002","oceanensis","1","GCF4095"
"SpCNT584_FJ.contig_0.region003","SpCNT584_FJ_c0_003","oceanensis","1","GCF4602"
"SpCNT584_FJ.contig_1.region001","SpCNT584_FJ_c1_001","oceanensis","1","GCF4222"
"SpCNT584_FJ.contig_1.region002","SpCNT584_FJ_c1_002","oceanensis","1","GCF4221"
"SpCNT584_FJ.contig_10.region001","SpCNT584_FJ_c10_001","oceanensis","1","GCF3973"
"SpCNT584_FJ.contig_11.region001","SpCNT584_FJ_c11_001","oceanensis","1","GCF4100"
"SpCNT584_FJ.contig_12.region001","SpCNT584_FJ_c12_001","oceanensis","1","GCF4563"
"SpCNT584_FJ.contig_13.region001","SpCNT584_FJ_c13_001","oceanensis","1","GCF2547"
"SpCNT584_FJ.contig_19.region001","SpCNT584_FJ_c19_001","oceanensis","1","GCF3984"
"SpCNT584_FJ.contig_20.region001","SpCNT584_FJ_c20_001","oceanensis","1","GCF4219"
"SpCNT584_FJ.contig_22.region001","SpCNT584_FJ_c22_001","oceanensis","1","GCF4030"
"SpCNT584_FJ.contig_27.region001","SpCNT584_FJ_c27_001","oceanensis","1","GCF4061"
"SpCNT584_FJ.contig_33.region001","SpCNT584_FJ_c33_001","oceanensis","1","GCF4559"
"SpCNT584_FJ.contig_34.region001","SpCNT584_FJ_c34_001","oceanensis","1","GCF4007"
"SpCNT584_FJ.contig_37.region001","SpCNT584_FJ_c37_001","oceanensis","1","GCF4061"
"SpCNT584_FJ.contig_4.region001","SpCNT584_FJ_c4_001","oceanensis","1","GCF3953"
"SpCNT584_FJ.contig_41.region001","SpCNT584_FJ_c41_001","oceanensis","1","GCF4068"
"SpCNT584_FJ.contig_50.region001","SpCNT584_FJ_c50_001","oceanensis","1","GCF3564"
"SpCNT584_FJ.contig_7.region001","SpCNT584_FJ_c7_001","oceanensis","1","GCF3572"
"SpCNT584_FJ.contig_8.region001","SpCNT584_FJ_c8_001","oceanensis","1","GCF4605"
"SpCNT584_FJ.contig_8.region002","SpCNT584_FJ_c8_002","oceanensis","1","GCF4115"
"SpCNT584_FJ.contig_9.region001","SpCNT584_FJ_c9_001","oceanensis","1","GCF3987"
"SpCNT603_FJ.contig_1.region001","SpCNT603_FJ_c1_001","pacifica","1","GCF3964"
"SpCNT603_FJ.contig_1.region002","SpCNT603_FJ_c1_002","pacifica","1","GCF4342"
"SpCNT603_FJ.contig_1.region003","SpCNT603_FJ_c1_003","pacifica","1","GCF3551"
"SpCNT603_FJ.contig_10.region001","SpCNT603_FJ_c10_001","pacifica","1","GCF3953"
"SpCNT603_FJ.contig_11.region001","SpCNT603_FJ_c11_001","pacifica","1","GCF4020"
"SpCNT603_FJ.contig_11.region002","SpCNT603_FJ_c11_002","pacifica","1","GCF3558"
"SpCNT603_FJ.contig_13.region001","SpCNT603_FJ_c13_001","pacifica","1","GCF3894"
"SpCNT603_FJ.contig_15.region001","SpCNT603_FJ_c15_001","pacifica","1","GCF3549"
"SpCNT603_FJ.contig_2.region001","SpCNT603_FJ_c2_001","pacifica","1","GCF4005"
"SpCNT603_FJ.contig_20.region001","SpCNT603_FJ_c20_001","pacifica","1","GCF3549"
"SpCNT603_FJ.contig_24.region001","SpCNT603_FJ_c24_001","pacifica","1","GCF3581"
"SpCNT603_FJ.contig_25.region001","SpCNT603_FJ_c25_001","pacifica","1","GCF3853"
"SpCNT603_FJ.contig_26.region001","SpCNT603_FJ_c26_001","pacifica","1","GCF3580"
"SpCNT603_FJ.contig_28.region001","SpCNT603_FJ_c28_001","pacifica","1","GCF3576"
"SpCNT603_FJ.contig_3.region001","SpCNT603_FJ_c3_001","pacifica","1","GCF3567"
"SpCNT603_FJ.contig_30.region001","SpCNT603_FJ_c30_001","pacifica","1","GCF4007"
"SpCNT603_FJ.contig_33.region001","SpCNT603_FJ_c33_001","pacifica","1","GCF3578"
"SpCNT603_FJ.contig_35.region001","SpCNT603_FJ_c35_001","pacifica","1","GCF3865"
"SpCNT603_FJ.contig_4.region001","SpCNT603_FJ_c4_001","pacifica","1","GCF3563"
"SpCNT603_FJ.contig_7.region001","SpCNT603_FJ_c7_001","pacifica","1","GCF3572"
"SpCNT603_FJ.contig_8.region001","SpCNT603_FJ_c8_001","pacifica","1","GCF3564"
"SpCNT603_FJ.contig_9.region001","SpCNT603_FJ_c9_001","pacifica","1","GCF3583"
"SpCNT609_FJ.contig_0.region001","SpCNT609_FJ_c0_001","pacifica","1","GCF3953"
"SpCNT609_FJ.contig_0.region002","SpCNT609_FJ_c0_002","pacifica","1","GCF3572"
"SpCNT609_FJ.contig_1.region001","SpCNT609_FJ_c1_001","pacifica","1","GCF4068"
"SpCNT609_FJ.contig_10.region001","SpCNT609_FJ_c10_001","pacifica","1","GCF4594"
"SpCNT609_FJ.contig_11.region001","SpCNT609_FJ_c11_001","pacifica","1","GCF4030"
"SpCNT609_FJ.contig_15.region001","SpCNT609_FJ_c15_001","pacifica","1","GCF1429"
"SpCNT609_FJ.contig_15.region002","SpCNT609_FJ_c15_002","pacifica","1","GCF3558"
"SpCNT609_FJ.contig_17.region001","SpCNT609_FJ_c17_001","pacifica","1","GCF4025"
"SpCNT609_FJ.contig_18.region001","SpCNT609_FJ_c18_001","pacifica","1","GCF3964"
"SpCNT609_FJ.contig_18.region002","SpCNT609_FJ_c18_002","pacifica","1","GCF4342"
"SpCNT609_FJ.contig_21.region001","SpCNT609_FJ_c21_001","pacifica","1","GCF4149"
"SpCNT609_FJ.contig_25.region001","SpCNT609_FJ_c25_001","pacifica","1","GCF4094"
"SpCNT609_FJ.contig_25.region002","SpCNT609_FJ_c25_002","pacifica","1","GCF4046"
"SpCNT609_FJ.contig_28.region001","SpCNT609_FJ_c28_001","pacifica","1","GCF3551"
"SpCNT609_FJ.contig_35.region001","SpCNT609_FJ_c35_001","pacifica","1","GCF4413"
"SpCNT609_FJ.contig_36.region001","SpCNT609_FJ_c36_001","pacifica","1","GCF4154"
"SpCNT609_FJ.contig_4.region001","SpCNT609_FJ_c4_001","pacifica","1","GCF3564"
"SpCNT609_FJ.contig_4.region002","SpCNT609_FJ_c4_002","pacifica","1","GCF4007"
"SpCNT609_FJ.contig_40.region001","SpCNT609_FJ_c40_001","pacifica","1","GCF3966"
"SpCNT609_FJ.contig_52.region001","SpCNT609_FJ_c52_001","pacifica","1","GCF4158"
"SpCNT609_FJ.contig_55.region001","SpCNT609_FJ_c55_001","pacifica","1","GCF4828"
"SpCNT609_FJ.contig_6.region001","SpCNT609_FJ_c6_001","pacifica","1","GCF3963"
"SpCNT609_FJ.contig_6.region002","SpCNT609_FJ_c6_002","pacifica","1","GCF3549"
"SpCNT609_FJ.contig_7.region001","SpCNT609_FJ_c7_001","pacifica","1","GCF4602"
"SpCNT609_FJ.contig_7.region002","SpCNT609_FJ_c7_002","pacifica","1","GCF3563"
"SpCNT609_FJ.contig_9.region001","SpCNT609_FJ_c9_001","pacifica","1","GCF4035"
"SpCNT796_HI.contig_0.region001","SpCNT796_HI_c0_001","pacifica","1","GCF3756"
"SpCNT796_HI.contig_1.region001","SpCNT796_HI_c1_001","pacifica","1","GCF3578"
"SpCNT796_HI.contig_11.region001","SpCNT796_HI_c11_001","pacifica","1","GCF3567"
"SpCNT796_HI.contig_13.region001","SpCNT796_HI_c13_001","pacifica","1","GCF4089"
"SpCNT796_HI.contig_15.region001","SpCNT796_HI_c15_001","pacifica","1","GCF3558"
"SpCNT796_HI.contig_15.region002","SpCNT796_HI_c15_002","pacifica","1","GCF4020"
"SpCNT796_HI.contig_18.region001","SpCNT796_HI_c18_001","pacifica","1","GCF3549"
"SpCNT796_HI.contig_19.region001","SpCNT796_HI_c19_001","pacifica","1","GCF3894"
"SpCNT796_HI.contig_2.region001","SpCNT796_HI_c2_001","pacifica","1","GCF3964"
"SpCNT796_HI.contig_2.region002","SpCNT796_HI_c2_002","pacifica","1","GCF3965"
"SpCNT796_HI.contig_20.region001","SpCNT796_HI_c20_001","pacifica","1","GCF4046"
"SpCNT796_HI.contig_22.region001","SpCNT796_HI_c22_001","pacifica","1","GCF2890"
"SpCNT796_HI.contig_25.region001","SpCNT796_HI_c25_001","pacifica","1","GCF4522"
"SpCNT796_HI.contig_30.region001","SpCNT796_HI_c30_001","pacifica","1","GCF3561"
"SpCNT796_HI.contig_35.region001","SpCNT796_HI_c35_001","pacifica","1","GCF3563"
"SpCNT796_HI.contig_36.region001","SpCNT796_HI_c36_001","pacifica","1","GCF4007"
"SpCNT796_HI.contig_37.region001","SpCNT796_HI_c37_001","pacifica","1","GCF3865"
"SpCNT796_HI.contig_4.region001","SpCNT796_HI_c4_001","pacifica","1","GCF3572"
"SpCNT796_HI.contig_5.region001","SpCNT796_HI_c5_001","pacifica","1","GCF4594"
"SpCNT796_HI.contig_50.region001","SpCNT796_HI_c50_001","pacifica","1","GCF4205"
"SpCNT796_HI.contig_59.region001","SpCNT796_HI_c59_001","pacifica","1","GCF3898"
"SpCNT796_HI.contig_6.region001","SpCNT796_HI_c6_001","pacifica","1","GCF3564"
"SpCNT851_HI.contig_0.region001","SpCNT851_HI_c0_001","pacifica","1","GCF3756"
"SpCNT851_HI.contig_1.region001","SpCNT851_HI_c1_001","pacifica","1","GCF4219"
"SpCNT851_HI.contig_12.region001","SpCNT851_HI_c12_001","pacifica","1","GCF4089"
"SpCNT851_HI.contig_15.region001","SpCNT851_HI_c15_001","pacifica","1","GCF4020"
"SpCNT851_HI.contig_15.region002","SpCNT851_HI_c15_002","pacifica","1","GCF3558"
"SpCNT851_HI.contig_18.region001","SpCNT851_HI_c18_001","pacifica","1","GCF4522"
"SpCNT851_HI.contig_2.region001","SpCNT851_HI_c2_001","pacifica","1","GCF3964"
"SpCNT851_HI.contig_2.region002","SpCNT851_HI_c2_002","pacifica","1","GCF3965"
"SpCNT851_HI.contig_20.region001","SpCNT851_HI_c20_001","pacifica","1","GCF3549"
"SpCNT851_HI.contig_21.region001","SpCNT851_HI_c21_001","pacifica","1","GCF3894"
"SpCNT851_HI.contig_23.region001","SpCNT851_HI_c23_001","pacifica","1","GCF4046"
"SpCNT851_HI.contig_24.region001","SpCNT851_HI_c24_001","pacifica","1","GCF2890"
"SpCNT851_HI.contig_28.region001","SpCNT851_HI_c28_001","pacifica","1","GCF4522"
"SpCNT851_HI.contig_33.region001","SpCNT851_HI_c33_001","pacifica","1","GCF3563"
"SpCNT851_HI.contig_34.region001","SpCNT851_HI_c34_001","pacifica","1","GCF4007"
"SpCNT851_HI.contig_35.region001","SpCNT851_HI_c35_001","pacifica","1","GCF3865"
"SpCNT851_HI.contig_37.region001","SpCNT851_HI_c37_001","pacifica","1","GCF4370"
"SpCNT851_HI.contig_4.region001","SpCNT851_HI_c4_001","pacifica","1","GCF3572"
"SpCNT851_HI.contig_48.region001","SpCNT851_HI_c48_001","pacifica","1","GCF4205"
"SpCNT851_HI.contig_49.region001","SpCNT851_HI_c49_001","pacifica","1","GCF4206"
"SpCNT851_HI.contig_5.region001","SpCNT851_HI_c5_001","pacifica","1","GCF4594"
"SpCNT851_HI.contig_59.region001","SpCNT851_HI_c59_001","pacifica","1","GCF3898"
"SpCNT851_HI.contig_6.region001","SpCNT851_HI_c6_001","pacifica","1","GCF3567"
"SpCNT851_HI.contig_7.region001","SpCNT851_HI_c7_001","pacifica","1","GCF3564"
"SpCNT854_HI.contig_0.region001","SpCNT854_HI_c0_001","oceanensis","1","GCF3973"
"SpCNT854_HI.contig_0.region002","SpCNT854_HI_c0_002","oceanensis","1","GCF2547"
"SpCNT854_HI.contig_1.region001","SpCNT854_HI_c1_001","oceanensis","1","GCF4094"
"SpCNT854_HI.contig_1.region002","SpCNT854_HI_c1_002","oceanensis","1","GCF4094"
"SpCNT854_HI.contig_1.region003","SpCNT854_HI_c1_003","oceanensis","1","GCF4095"
"SpCNT854_HI.contig_1.region004","SpCNT854_HI_c1_004","oceanensis","1","GCF4602"
"SpCNT854_HI.contig_10.region001","SpCNT854_HI_c10_001","oceanensis","1","GCF4030"
"SpCNT854_HI.contig_12.region001","SpCNT854_HI_c12_001","oceanensis","1","GCF4563"
"SpCNT854_HI.contig_13.region001","SpCNT854_HI_c13_001","oceanensis","1","GCF4219"
"SpCNT854_HI.contig_15.region001","SpCNT854_HI_c15_001","oceanensis","1","GCF3572"
"SpCNT854_HI.contig_2.region001","SpCNT854_HI_c2_001","oceanensis","1","GCF4221"
"SpCNT854_HI.contig_2.region002","SpCNT854_HI_c2_002","oceanensis","1","GCF4222"
"SpCNT854_HI.contig_24.region001","SpCNT854_HI_c24_001","oceanensis","1","GCF4068"
"SpCNT854_HI.contig_29.region001","SpCNT854_HI_c29_001","oceanensis","1","GCF4224"
"SpCNT854_HI.contig_33.region001","SpCNT854_HI_c33_001","oceanensis","1","GCF4061"
"SpCNT854_HI.contig_34.region001","SpCNT854_HI_c34_001","oceanensis","1","GCF4559"
"SpCNT854_HI.contig_49.region001","SpCNT854_HI_c49_001","oceanensis","1","GCF4061"
"SpCNT854_HI.contig_53.region001","SpCNT854_HI_c53_001","oceanensis","1","GCF4228"
"SpCNT854_HI.contig_56.region001","SpCNT854_HI_c56_001","oceanensis","1","GCF3564"
"SpCNT854_HI.contig_7.region001","SpCNT854_HI_c7_001","oceanensis","1","GCF2530"
"SpCNT855_HI.contig_0.region001","SpCNT855_HI_c0_001","pacifica","1","GCF3551"
"SpCNT855_HI.contig_0.region002","SpCNT855_HI_c0_002","pacifica","1","GCF4342"
"SpCNT855_HI.contig_0.region003","SpCNT855_HI_c0_003","pacifica","1","GCF3964"
"SpCNT855_HI.contig_10.region001","SpCNT855_HI_c10_001","pacifica","1","GCF3567"
"SpCNT855_HI.contig_12.region001","SpCNT855_HI_c12_001","pacifica","1","GCF3578"
"SpCNT855_HI.contig_13.region001","SpCNT855_HI_c13_001","pacifica","1","GCF4522"
"SpCNT855_HI.contig_20.region001","SpCNT855_HI_c20_001","pacifica","1","GCF3549"
"SpCNT855_HI.contig_21.region001","SpCNT855_HI_c21_001","pacifica","1","GCF3558"
"SpCNT855_HI.contig_21.region002","SpCNT855_HI_c21_002","pacifica","1","GCF4020"
"SpCNT855_HI.contig_24.region001","SpCNT855_HI_c24_001","pacifica","1","GCF4089"
"SpCNT855_HI.contig_3.region001","SpCNT855_HI_c3_001","pacifica","1","GCF3563"
"SpCNT855_HI.contig_30.region001","SpCNT855_HI_c30_001","pacifica","1","GCF3549"
"SpCNT855_HI.contig_32.region001","SpCNT855_HI_c32_001","pacifica","1","GCF3894"
"SpCNT855_HI.contig_33.region001","SpCNT855_HI_c33_001","pacifica","1","GCF3953"
"SpCNT855_HI.contig_34.region001","SpCNT855_HI_c34_001","pacifica","1","GCF4007"
"SpCNT855_HI.contig_36.region001","SpCNT855_HI_c36_001","pacifica","1","GCF3581"
"SpCNT855_HI.contig_4.region001","SpCNT855_HI_c4_001","pacifica","1","GCF3564"
"SpCNT855_HI.contig_44.region001","SpCNT855_HI_c44_001","pacifica","1","GCF3561"
"SpCNT855_HI.contig_47.region001","SpCNT855_HI_c47_001","pacifica","1","GCF3581"
"SpCNT855_HI.contig_58.region001","SpCNT855_HI_c58_001","pacifica","1","GCF3898"
"SpCNT855_HI.contig_6.region001","SpCNT855_HI_c6_001","pacifica","1","GCF3572"
"SpCNT855_HI.contig_9.region001","SpCNT855_HI_c9_001","pacifica","1","GCF3583"
"SpCNY202_SC.contig_0.region001","SpCNY202_SC_c0_001","cortesiana","1","GCF4253"
"SpCNY202_SC.contig_1.region001","SpCNY202_SC_c1_001","cortesiana","1","GCF2023"
"SpCNY202_SC.contig_11.region001","SpCNY202_SC_c11_001","cortesiana","1","GCF4594"
"SpCNY202_SC.contig_16.region001","SpCNY202_SC_c16_001","cortesiana","1","GCF3953"
"SpCNY202_SC.contig_2.region001","SpCNY202_SC_c2_001","cortesiana","1","GCF4415"
"SpCNY202_SC.contig_22.region001","SpCNY202_SC_c22_001","cortesiana","1","GCF4094"
"SpCNY202_SC.contig_23.region001","SpCNY202_SC_c23_001","cortesiana","1","GCF4605"
"SpCNY202_SC.contig_29.region001","SpCNY202_SC_c29_001","cortesiana","1","GCF3549"
"SpCNY202_SC.contig_32.region001","SpCNY202_SC_c32_001","cortesiana","1","GCF2046"
"SpCNY202_SC.contig_33.region001","SpCNY202_SC_c33_001","cortesiana","1","GCF4057"
"SpCNY202_SC.contig_4.region001","SpCNY202_SC_c4_001","cortesiana","1","GCF4602"
"SpCNY202_SC.contig_40.region001","SpCNY202_SC_c40_001","cortesiana","1","GCF4093"
"SpCNY202_SC.contig_43.region001","SpCNY202_SC_c43_001","cortesiana","1","GCF2890"
"SpCNY202_SC.contig_44.region001","SpCNY202_SC_c44_001","cortesiana","1","GCF485"
"SpCNY202_SC.contig_45.region001","SpCNY202_SC_c45_001","cortesiana","1","GCF4222"
"SpCNY202_SC.contig_48.region001","SpCNY202_SC_c48_001","cortesiana","1","GCF4268"
"SpCNY202_SC.contig_5.region001","SpCNY202_SC_c5_001","cortesiana","1","GCF3564"
"SpCNY202_SC.contig_55.region001","SpCNY202_SC_c55_001","cortesiana","1","GCF4782"
"SpCNY202_SC.contig_6.region001","SpCNY202_SC_c6_001","cortesiana","1","GCF2040"
"SpCNY202_SC.contig_62.region001","SpCNY202_SC_c62_001","cortesiana","1","GCF4061"
"SpCNY202_SC.contig_63.region001","SpCNY202_SC_c63_001","cortesiana","1","GCF4370"
"SpCNY202_SC.contig_65.region001","SpCNY202_SC_c65_001","cortesiana","1","GCF3576"
"SpCNY202_SC.contig_7.region001","SpCNY202_SC_c7_001","cortesiana","1","GCF4730"
"SpCNY239_FJ.contig_0.region001","SpCNY239_FJ_c0_001","pacifica","1","GCF3953"
"SpCNY239_FJ.contig_0.region002","SpCNY239_FJ_c0_002","pacifica","1","GCF3572"
"SpCNY239_FJ.contig_1.region001","SpCNY239_FJ_c1_001","pacifica","1","GCF3965"
"SpCNY239_FJ.contig_1.region002","SpCNY239_FJ_c1_002","pacifica","1","GCF3964"
"SpCNY239_FJ.contig_10.region001","SpCNY239_FJ_c10_001","pacifica","1","GCF3583"
"SpCNY239_FJ.contig_13.region001","SpCNY239_FJ_c13_001","pacifica","1","GCF4020"
"SpCNY239_FJ.contig_13.region002","SpCNY239_FJ_c13_002","pacifica","1","GCF3558"
"SpCNY239_FJ.contig_14.region001","SpCNY239_FJ_c14_001","pacifica","1","GCF3567"
"SpCNY239_FJ.contig_15.region001","SpCNY239_FJ_c15_001","pacifica","1","GCF3578"
"SpCNY239_FJ.contig_17.region001","SpCNY239_FJ_c17_001","pacifica","1","GCF3549"
"SpCNY239_FJ.contig_19.region001","SpCNY239_FJ_c19_001","pacifica","1","GCF3549"
"SpCNY239_FJ.contig_20.region001","SpCNY239_FJ_c20_001","pacifica","1","GCF3576"
"SpCNY239_FJ.contig_23.region001","SpCNY239_FJ_c23_001","pacifica","1","GCF4007"
"SpCNY239_FJ.contig_30.region001","SpCNY239_FJ_c30_001","pacifica","1","GCF3933"
"SpCNY239_FJ.contig_31.region001","SpCNY239_FJ_c31_001","pacifica","1","GCF3580"
"SpCNY239_FJ.contig_45.region001","SpCNY239_FJ_c45_001","pacifica","1","GCF3865"
"SpCNY239_FJ.contig_47.region001","SpCNY239_FJ_c47_001","pacifica","1","GCF3853"
"SpCNY239_FJ.contig_48.region001","SpCNY239_FJ_c48_001","pacifica","1","GCF3894"
"SpCNY239_FJ.contig_5.region001","SpCNY239_FJ_c5_001","pacifica","1","GCF3563"
"SpCNY239_FJ.contig_52.region001","SpCNY239_FJ_c52_001","pacifica","1","GCF3756"
"SpCNY239_FJ.contig_56.region001","SpCNY239_FJ_c56_001","pacifica","1","GCF4296"
"SpCNY239_FJ.contig_6.region001","SpCNY239_FJ_c6_001","pacifica","1","GCF3551"
"SpCNY239_FJ.contig_6.region002","SpCNY239_FJ_c6_002","pacifica","1","GCF3581"
"SpCNY239_FJ.contig_66.region001","SpCNY239_FJ_c66_001","pacifica","1","GCF3898"
"SpCNY239_FJ.contig_8.region001","SpCNY239_FJ_c8_001","pacifica","1","GCF3564"
"SpCNY330_SC.contig_1.region001","SpCNY330_SC_c1_001","pacifica","1","GCF4219"
"SpCNY330_SC.contig_10.region001","SpCNY330_SC_c10_001","pacifica","1","GCF3549"
"SpCNY330_SC.contig_12.region001","SpCNY330_SC_c12_001","pacifica","1","GCF4559"
"SpCNY330_SC.contig_17.region001","SpCNY330_SC_c17_001","pacifica","1","GCF3567"
"SpCNY330_SC.contig_18.region001","SpCNY330_SC_c18_001","pacifica","1","GCF4020"
"SpCNY330_SC.contig_18.region002","SpCNY330_SC_c18_002","pacifica","1","GCF3558"
"SpCNY330_SC.contig_19.region001","SpCNY330_SC_c19_001","pacifica","1","GCF4522"
"SpCNY330_SC.contig_2.region001","SpCNY330_SC_c2_001","pacifica","1","GCF3953"
"SpCNY330_SC.contig_2.region002","SpCNY330_SC_c2_002","pacifica","1","GCF3572"
"SpCNY330_SC.contig_25.region001","SpCNY330_SC_c25_001","pacifica","1","GCF4046"
"SpCNY330_SC.contig_26.region001","SpCNY330_SC_c26_001","pacifica","1","GCF4311"
"SpCNY330_SC.contig_31.region001","SpCNY330_SC_c31_001","pacifica","1","GCF3894"
"SpCNY330_SC.contig_33.region001","SpCNY330_SC_c33_001","pacifica","1","GCF4007"
"SpCNY330_SC.contig_34.region001","SpCNY330_SC_c34_001","pacifica","1","GCF3563"
"SpCNY330_SC.contig_36.region001","SpCNY330_SC_c36_001","pacifica","1","GCF4315"
"SpCNY330_SC.contig_37.region001","SpCNY330_SC_c37_001","pacifica","1","GCF3865"
"SpCNY330_SC.contig_5.region001","SpCNY330_SC_c5_001","pacifica","1","GCF3564"
"SpCNY330_SC.contig_55.region001","SpCNY330_SC_c55_001","pacifica","1","GCF4089"
"SpCNY330_SC.contig_57.region001","SpCNY330_SC_c57_001","pacifica","1","GCF3581"
"SpCNY330_SC.contig_6.region001","SpCNY330_SC_c6_001","pacifica","1","GCF3583"
"SpCNY330_SC.contig_74.region001","SpCNY330_SC_c74_001","pacifica","1","GCF4370"
"SpCNY330_SC.contig_75.region001","SpCNY330_SC_c75_001","pacifica","1","GCF3561"
"SpCNY330_SC.contig_78.region001","SpCNY330_SC_c78_001","pacifica","1","GCF4323"
"SpCNY330_SC.contig_9.region001","SpCNY330_SC_c9_001","pacifica","1","GCF3964"
"SpCNY330_SC.contig_9.region002","SpCNY330_SC_c9_002","pacifica","1","GCF4342"
"SpCNY331_SC.contig_1.region001","SpCNY331_SC_c1_001","pacifica","1","GCF4522"
"SpCNY331_SC.contig_118.region001","SpCNY331_SC_c118_001","pacifica","1","GCF4327"
"SpCNY331_SC.contig_131.region001","SpCNY331_SC_c131_001","pacifica","1","GCF4328"
"SpCNY331_SC.contig_14.region001","SpCNY331_SC_c14_001","pacifica","1","GCF4020"
